#catalog from bellini for vosa (part ifile) 
38030 6.02512352611111 -72.08009464833333 --- --- HST/ACS_WFC.F814W_77 12.922 9.9 --- Av:0.0/3.0
38030 6.02512352611111 -72.08009464833333 --- --- Paranal/NACO.Lp 0.277000000000001 14.000714267493642 nofit Av:0.0/3.0
68170 6.025154501388888 -72.07985037722221 --- --- HST/ACS_WFC.F606W_77 13.635 9.9 --- Av:0.0/3.0
68170 6.025154501388888 -72.07985037722221 --- --- HST/ACS_WFC.F814W_77 12.931 9.9 --- Av:0.0/3.0
68170 6.025154501388888 -72.07985037722221 --- --- Paranal/NACO.Lp 2.37099999999999 14.000714267493642 nofit Av:0.0/3.0
39261 6.0251627249999995 -72.08002306583333 --- --- HST/ACS_WFC.F606W_77 13.643 9.9 --- Av:0.0/3.0
39261 6.0251627249999995 -72.08002306583333 --- --- HST/ACS_WFC.F814W_77 12.94 9.9 --- Av:0.0/3.0
39261 6.0251627249999995 -72.08002306583333 --- --- Paranal/NACO.Lp 2.394999999999982 14.000714267493642 nofit Av:0.0/3.0
42780 6.025293142777778 -72.08004395638888 --- --- HST/ACS_WFC.F606W_77 13.75 9.9 --- Av:0.0/3.0
42780 6.025293142777778 -72.08004395638888 --- --- HST/ACS_WFC.F814W_77 12.941 9.9 --- Av:0.0/3.0
42780 6.025293142777778 -72.08004395638888 --- --- Paranal/NACO.Lp 0.8060000000000116 14.000714267493642 nofit Av:0.0/3.0
40975 6.025226370277777 -72.07998059833334 --- --- HST/ACS_WFC.F606W_77 13.663 9.9 --- Av:0.0/3.0
40975 6.025226370277777 -72.07998059833334 --- --- HST/ACS_WFC.F814W_77 12.966 9.9 --- Av:0.0/3.0
40975 6.025226370277777 -72.07998059833334 --- --- Paranal/NACO.Lp 2.510999999999985 14.000714267493642 nofit Av:0.0/3.0
65561 6.025049135833332 -72.07989850694443 --- --- HST/ACS_WFC.F606W_77 13.624 9.9 --- Av:0.0/3.0
65561 6.025049135833332 -72.07989850694443 --- --- HST/ACS_WFC.F814W_77 12.971 9.9 --- Av:0.0/3.0
65561 6.025049135833332 -72.07989850694443 --- --- Paranal/NACO.Lp 3.175999999999993 14.000714267493642 nofit Av:0.0/3.0
37672 6.025106463055556 -72.07995022777777 --- --- HST/ACS_WFC.F606W_77 13.777 9.9 --- Av:0.0/3.0
37672 6.025106463055556 -72.07995022777777 --- --- HST/ACS_WFC.F814W_77 12.973 9.9 --- Av:0.0/3.0
37672 6.025106463055556 -72.07995022777777 --- --- Paranal/NACO.Lp 0.9130000000000233 14.000714267493642 nofit Av:0.0/3.0
67258 6.025118142777777 -72.07985678861111 --- --- HST/ACS_WFC.F606W_77 13.79 9.9 --- Av:0.0/3.0
67258 6.025118142777777 -72.07985678861111 --- --- HST/ACS_WFC.F814W_77 12.983 9.9 --- Av:0.0/3.0
67258 6.025118142777777 -72.07985678861111 --- --- Paranal/NACO.Lp 0.8780000000000214 14.000714267493642 nofit Av:0.0/3.0
38041 6.025118831944445 -72.08008374999999 --- --- HST/ACS_WFC.F606W_77 13.694 9.9 --- Av:0.0/3.0
38041 6.025118831944445 -72.08008374999999 --- --- HST/ACS_WFC.F814W_77 12.992 9.9 --- Av:0.0/3.0
38041 6.025118831944445 -72.08008374999999 --- --- Paranal/NACO.Lp 2.4620000000000015 14.000714267493642 nofit Av:0.0/3.0
37652 6.025105551666667 -72.07997598499999 --- --- HST/ACS_WFC.F606W_77 13.823 9.9 --- Av:0.0/3.0
37652 6.025105551666667 -72.07997598499999 --- --- HST/ACS_WFC.F814W_77 13.004 9.9 --- Av:0.0/3.0
37652 6.025105551666667 -72.07997598499999 --- --- Paranal/NACO.Lp 0.718999999999987 14.000714267493642 nofit Av:0.0/3.0
40468 6.0252030925 -72.08000627666665 --- --- HST/ACS_WFC.F606W_77 13.821 9.9 --- Av:0.0/3.0
40468 6.0252030925 -72.08000627666665 --- --- HST/ACS_WFC.F814W_77 13.008 9.9 --- Av:0.0/3.0
40468 6.0252030925 -72.08000627666665 --- --- Paranal/NACO.Lp 0.81299999999999 14.000714267493642 nofit Av:0.0/3.0
35114 6.025003707222222 -72.07997535138888 --- --- HST/ACS_WFC.F606W_77 13.729 9.9 --- Av:0.0/3.0
35114 6.025003707222222 -72.07997535138888 --- --- HST/ACS_WFC.F814W_77 13.011 9.9 --- Av:0.0/3.0
35114 6.025003707222222 -72.07997535138888 --- --- Paranal/NACO.Lp 2.2409999999999997 14.000714267493642 nofit Av:0.0/3.0
68627 6.025173610277778 -72.0798550186111 --- --- HST/ACS_WFC.F606W_77 13.726 9.9 --- Av:0.0/3.0
68627 6.025173610277778 -72.0798550186111 --- --- HST/ACS_WFC.F814W_77 13.016 9.9 --- Av:0.0/3.0
68627 6.025173610277778 -72.0798550186111 --- --- Paranal/NACO.Lp 2.3659999999999872 14.000714267493642 nofit Av:0.0/3.0
64344 6.025004334166667 -72.07991930694443 --- --- HST/ACS_WFC.F606W_77 13.694 9.9 --- Av:0.0/3.0
64344 6.025004334166667 -72.07991930694443 --- --- HST/ACS_WFC.F814W_77 13.017 9.9 --- Av:0.0/3.0
